Variance,Skewness,Kurtosis,Entropy,authentication
2893.012824717774,4.298437876702121,16.47656817986746,8.918248591035702,0
2679.5580741210924,4.501895299145977,18.267061284472625,8.837826364007704,0
4102.758511734374,3.442251110148042,9.849092705315417,9.289890650734192,0
3816.1031526474603,3.6110433022581234,11.039633730783263,9.212038928611767,0
4116.8104142343755,3.4343842275083256,9.794995022157957,9.293577970546238,0
3878.9504577773446,3.5726118134822773,10.763555169833129,9.229554590899989,0
2982.034610077147,4.219666091916839,15.80558192727273,8.950143756459262,0
2590.2746850585927,4.593856248032414,19.103515227586445,8.8023721336499,0
2961.460984561523,4.237578073216154,15.957067926602349,8.942853006809921,0
2653.1755494521476,4.528616451999422,18.50836696931984,8.827468112520654,0
3638.0666457773445,3.724715337419402,11.873504344807332,9.160940021681055,0
3023.500740152344,4.184080173695914,15.506526899915222,8.964695555315458,0
5799.187138702148,2.685661622508361,5.21277835061424,9.670104253491726,0
5063.727484608399,2.9734375488801987,6.84133085709068,9.519221155568957,0
6048.665000147461,2.598135111769371,4.750306059008847,9.717579572206756,0
5324.880983589843,2.8655785697944602,6.211540539665265,9.574844587029247,0
3175.5958407773437,4.059122099060302,14.476472215079717,9.016512874996026,0
2822.9112010458985,4.362881037320178,17.034730945807997,8.892473968347089,0
3104.0451756210955,4.1168520606303245,14.948470889116159,8.992433087457218,0
2805.5419795898447,4.379193975716106,17.17733987694823,8.88599431515281,0
4805.972651874023,3.087076211941075,7.5300395383324545,9.46179923427044,0
4221.241244964844,3.3770159704369758,9.40423686458639,9.320628725870304,0
4718.489317374024,3.127442047749081,7.780893762028969,9.441690159837492,0
4076.3892867099607,3.4571110543189483,9.95161684189427,9.282940064390527,0
4261.07199375,3.3556287626634074,9.260244392813956,9.330786525052051,0
3781.237885584961,3.6327330358879926,11.196749310031992,9.202207388745993,0
4236.971795780273,3.368537628118984,9.347045752053468,9.324650718153594,0
3821.079922303711,3.6079690189213256,11.017440441496115,9.213435576883485,0
4316.515151053711,3.3262945330360325,9.064235320505395,9.344783848525674,0
3917.9279160000006,3.5491947178344105,10.596783145103679,9.240287448344134,0
3046.5908611083983,4.164556263310721,15.343528870280558,8.972717499397138,0
2876.057677889648,4.3138235590147795,16.609073698310915,8.91206909797013,0
3199.6455097499997,4.040119280058491,14.32256379710034,9.02449260540567,0
2602.196043433594,4.581321783917121,18.988509287793562,8.807172622916703,0
2860.198580777344,4.328329406006531,16.73443544690086,8.906257878156621,0
2673.614951683596,4.5078824324234885,18.321004024552302,8.835501457409778,0
4412.104250589845,3.276868279738648,8.737865722757332,9.368539986649726,0
4128.046083984376,3.4281196567544443,9.752004381026214,9.296518068217233,0
4643.04233389746,3.163040625833724,8.004826000674594,9.4240798432151,0
4401.34796495215,3.2823593691217896,8.773883028061595,9.365890072717148,0
4401.34796495215,3.2823593691217896,8.773883028061595,9.365890072717148,0
2693.6677777500017,4.487755337443893,18.139947968756136,8.84332645024227,0
2476.3881601318376,4.717838474908368,20.25799987532574,8.755422380148488,0
2476.3881601318376,4.717838474908368,20.25799987532574,8.755422380148488,0
2789.2712615273435,4.3946035963376735,17.31254076894398,8.879889967673465,0
2652.8037817148447,4.528995651037381,18.511801607115505,8.827321452697849,0
2652.8037817148447,4.528995651037381,18.511801607115505,8.827321452697849,0
2324.8076307802735,4.895922401604102,21.9700561625289,8.689632748355741,0
1905.9769956093746,5.487837588594948,28.116361398795576,8.483843211734683,0
1905.9769956093746,5.487837588594948,28.116361398795576,8.483843211734683,0
2338.724497183594,4.878895051087328,21.80361691952443,8.695841342843885,0
1917.0481902099625,5.469856955847459,27.919335117432876,8.489821994620105,0
1917.0481902099625,5.469856955847459,27.919335117432876,8.489821994620105,0
2928.3628531552727,4.266759896359563,16.20524001318226,8.93102321585603,0
2492.472909234373,4.699845566456963,20.088548348545167,8.762176509334902,0
2492.472909234373,4.699845566456963,20.088548348545167,8.762176509334902,0
4204.4506520273435,3.386111947565238,9.465754121444046,9.316320695513417,0
3763.7869561523453,3.643690798861584,11.27648263770857,9.197255132427527,0
3952.6015117148445,3.5286244329383143,10.45119038872926,9.249753374333016,0
3491.917885819333,3.823816405872406,12.62157190581896,9.117237753713859,0
1535.1370202724609,6.193366006617336,36.35778249192321,8.261268150577648,0
1256.9281064208985,6.908926770837992,45.73326912480191,8.056743774975311,0
4302.927773437499,3.333437225364982,9.111803735448996,9.341368634382587,0
3724.566975,3.6685699324471646,11.458405349255397,9.186047679407139,0
4408.981960913086,3.2784603967949133,8.748302573352674,9.367771379925012,0
4047.5262335537113,3.473523914913015,10.065368387472647,9.275285060616564,0
4501.780499874024,3.231761884538241,8.444284878354162,9.390409393716844,0
4113.649444842775,3.4361507612976183,9.807132054366209,9.292749508216902,0
2536.190839819335,4.6517570324401865,19.63884348885672,8.780326390946604,0
2401.8271143398433,4.803450768240806,21.073139282913186,8.72355674269043,0
2503.6892645273433,4.687395166888455,19.971673450569227,8.766861821669801,0
2293.9400600771482,4.934209669012141,22.346425057772915,8.67573421954479,0
2538.4309104287117,4.649324484875328,19.616218165661248,8.781248333236862,0
2305.6135233398427,4.919644841038448,22.202905361956198,8.681011276645632,0
2665.069434764649,4.516524002636616,18.398989066392677,8.832149906002897,0
2335.716034277343,4.882563742556139,21.83942870012381,8.69450220638665,0
3005.8947337148434,4.199106341745968,15.632494069291205,8.958540111412168,0
2679.929476092774,4.501521764699129,18.263698198059956,8.837971491357209,0
3017.266618139647,4.189386898599959,15.550962586160985,8.962519832949532,0
2701.0909911093745,4.480357786225651,18.073605892592813,8.846209127360995,0
1653.6271932773434,5.943285957541152,33.32264797310583,8.337587942116512,0
1464.6659733193358,6.35576808663756,38.395787971120455,8.213110697596676,0
1520.0502474374994,6.227213752718749,36.77819112204953,8.251142139090751,0
1226.4631217490235,7.0013076189697925,47.01830837544448,8.031710375322042,0
1629.3506657958985,5.992373167832907,33.908536182563786,8.32239411311117,0
1456.5238704843748,6.375261917948618,38.643964522445884,8.207401833376357,0
1622.4108117099606,6.006600098669322,34.07924474533431,8.318010277546872,0
1472.418274139649,6.337353042589813,38.16204358642237,8.218517577489592,0
1490.240854467774,6.295544956370103,37.63388629767709,8.230843564198235,0
1296.3304344375003,6.794175583910231,44.16082186500193,8.08825472712243,0
4714.722807749999,3.1292016676982146,7.791903077125289,9.440816970657185,0
4355.492355272463,3.3059682112293816,8.929425813659195,9.354527292288678,0
4898.898601734375,3.045224407487374,7.273391691956833,9.482807278621483,0
4468.581173311524,3.2483224442317553,8.551598701699767,9.382359035774241,0
3548.7536982802735,3.7846181046449363,12.323334198006224,9.134430777875833,0
3377.1423396005853,3.9056938660219314,13.254444575081337,9.081711229379001,0
4064.777775,3.4636952082319232,9.997184495528783,9.279866434624795,0
3781.237885584961,3.6327330358879926,11.196749310031993,9.202207388745991,0
2907.747692920899,4.285168523847556,16.36266927777385,8.923591197573003,0
2713.334850624024,4.468218248230604,17.964974313820978,8.850947451970402,0
2852.080991859376,4.335797754182807,16.799142165176665,8.903271585724214,0
2658.751455902344,4.522938013277245,18.45696827194832,8.829665432675236,0
2703.3175588710938,4.478144464277416,18.053777842938455,8.847072312567807,0
2571.264268163086,4.614012989375264,19.28911586612369,8.794673401383422,0
1695.5818185849607,5.8608589909935445,32.34966811230985,8.363342466597977,0
1494.5011832460941,6.285658319825019,37.50950051358546,8.233768709217095,0
2210.200336749023,5.041865722091278,23.420409959598995,8.637107288081575,0
1896.8113967343759,5.502837028836049,28.28121536592913,8.47886807709457,0
2736.3235046396485,4.445631288795717,17.763637555919495,8.85978949474541,0
2445.688882256835,4.752641468682823,20.587600929843617,8.742414582525413,0
3673.4891034287125,3.70150712509293,11.701154997113733,9.171287644712482,0
3165.7509617958985,4.066958337712343,14.540150120687937,9.013229997708788,0
3574.6114991396485,3.7670662338604575,12.190788010291605,9.14216859187285,0
3157.7264703896485,4.073370502469202,14.592347250386194,9.010547069270187,0
4262.119279795899,3.3550699921726252,9.256494652377224,9.331052447138449,0
3648.448077530273,3.7178819778854004,11.822646401485057,9.163982247998034,0
4543.558790589843,3.211147587399778,8.31146882806341,9.400464740833156,0
3942.3460404990233,3.534683281250827,10.493985898754119,9.246961555431826,0
2196.5973302724606,5.059901538885238,23.60260358321316,8.630700432209832,0
1904.8314557724618,5.48970659657153,28.13687851644099,8.483222671845084,0
2378.555936859375,4.830943581870188,21.338015891212734,8.713417653379185,0
1995.9495277499996,5.345884315321163,26.5784791127968,8.53149049611706,0
2653.9190696865226,4.527858292970984,18.50150072122608,8.82776136765472,0
2180.340666246093,5.081665198847301,23.82332119317575,8.62299361030245,0
2710.7381305898443,4.470786427684525,17.987931281968155,8.849944227235596,0
2304.8605439999997,4.9205811672550155,22.21211902354471,8.680671660408713,0
3916.157546874025,3.550251542924731,10.604286018039435,9.239802082125802,0
3344.927616,3.9293615959854806,13.439882552005574,9.071537969095724,0
1771.2549493593742,5.7193757920871935,30.711259451112994,8.40827078419205,0
1507.278481444336,6.256250285441434,37.14066763408602,8.242493153187626,0
4049.287153734375,3.4725181085539036,10.058382014234775,9.275753510524416,0
3647.3743344375007,3.7185875240494397,11.827893174016143,9.16366796377775,0
4555.974338964844,3.2050691798136377,8.272468447391262,9.403437001938096,0
4196.7510519375,3.390299172734553,9.494128480644598,9.314339961994666,0
4328.354252803711,3.3200950246252106,9.023030972541074,9.347751727799146,0
4013.6919378662096,3.4929636314463326,10.200794930606742,9.266248003914477,0
4687.997197464845,3.1417397679887564,7.870528769762046,9.43460329655831,0
4226.485904920899,3.374184597425809,9.38512169750557,9.321971188147366,0
4849.589471124024,3.0673036117222123,7.408351446484124,9.47170413611009,0
4299.442585839844,3.335274137529001,9.124053572469828,9.340491056441229,0
2837.3154399843747,4.349458610604695,16.917790205363318,8.897819009510757,0
2635.6969742343745,4.546525458717089,18.670893746762616,8.820551743253025,0
2821.0639449374994,4.364609292823663,17.049814279002685,8.891786635857313,0
2642.3922225585943,4.539645697316775,18.608383057166694,8.82320622055274,0
2779.6521234375,4.403772824565118,17.393215090378234,8.876265259954689,0
2623.0459032773438,4.559592372271315,18.789882601274737,8.815518423966498,0
2790.750824121096,4.393197154786456,17.300181240823825,8.880446450715093,0
2613.3675924375007,4.5696486870791455,18.881689123324154,8.811652248147043,0
3399.198852621095,3.889666761577332,13.129507516119496,9.088624613292087,0
2842.484307714844,4.344665204090079,16.876115735631096,8.899730794880696,0
2595.863469506836,4.587969967121944,19.049468419212932,8.80462523261281,0
2170.5064986093757,5.0949431009953985,23.958445202380616,8.61830469278465,0
3545.1602542177743,3.787071043620557,12.341907089429302,9.133351330448049,0
3000.023463902343,4.204144440267424,15.674830474631491,8.95647984799991,0
4615.202197652342,3.1763669283535654,8.08930686353826,9.41751712976831,0
3819.302618871092,3.6090662874380395,11.025359467121799,9.212936997823448,0
4404.818267920899,3.2805858524581306,8.762243535348441,9.366745651140318,0
3688.8591058593756,3.6915310312553062,11.627401354720876,9.175748927206566,0
1860.5021860458992,5.563294088618466,28.950241116457235,8.458928283284262,0
1439.844955444336,6.415692674163788,39.1611124893189,8.195609567288775,0
1776.2416734287121,5.710358493868346,30.608194128494354,8.41116578677071,0
1457.6871651943359,6.372467088214564,38.60833679037779,8.208219383496832,0
1840.6082546630853,5.597141719219249,29.327995425024618,8.447843113281444,0
1497.5992180898438,6.278494550730013,37.419493823546475,8.235890725928495,0
1915.139668359375,5.472945938281813,27.953137243355396,8.48879371689454,0
1577.261640234375,6.101353503541927,35.22651457518333,8.289037098278483,0
4743.811677999023,3.1156591051310127,7.7073316593857815,9.447544606938727,0
4016.513250694336,3.4913342768549698,10.189415032742412,9.267004219093725,0
4720.8858670898435,3.1263233861275457,7.773897914648002,9.442245428958968,0
3964.2663337646486,3.5217584943180182,10.402782892301113,9.2529208195113,0
5777.010585975588,2.693663213365068,5.255821507036231,9.665801266405586,0
5122.663312464843,2.948489847746238,6.693592382262633,9.531988993991238,0
2997.454374413085,4.206353261986484,15.693407764624332,8.955577146281511,0
2481.2519818710944,4.712380310014495,20.20652818621231,8.757469141470748,0
5792.014942163087,2.688245343431221,5.226663026479649,9.668714135739748,0
5118.290571717774,2.9503282829746382,6.704436977320077,9.531046110875145,0
2912.166568397462,4.281207366762176,16.328736517218747,8.925188429378029,0
2504.0630642958977,4.686981594729061,19.967796469328956,8.767017621311778,0
2044.2498513662115,5.273398725820796,25.80873412148839,8.556221578383715,0
1606.5972219374999,6.0393493931142155,34.47374109210904,8.307952545271018,0
1989.8586359999993,5.355203148752483,26.678200764408505,8.528330935826693,0
1669.4153724990233,5.911916904763848,32.95076148883255,8.34735341212434,0
2121.6631095615226,5.162182367554271,24.64812679588823,8.594709633844065,0
1846.7309273818355,5.586668827416012,29.21086858722179,8.45126704130007,0
2215.1109155273434,5.035393647872456,23.355189189034242,8.639410824140487,0
1899.1030707773436,5.49907699049404,28.239847747381013,8.480114183174816,0
2182.6096018593757,5.078613817537528,23.792318307683097,8.624072553043334,0
1913.9944942880861,5.474801545099437,27.97345195822322,8.488176242345745,0
2228.3274372802725,5.018075273990452,23.181079455434343,8.645586406184636,0
1955.5731379335932,5.408430594367057,27.251121494085552,8.510369966068112,0
2479.755512777344,4.714058034898494,20.222343156391055,8.756839814829462,0
2078.428820194336,5.223566944813086,25.2856516269439,8.57338447106598,0
2321.797664170898,4.899624108050877,22.006316400193363,8.688285266258644,0
1995.1882374023435,5.3470468354546234,26.590909860545295,8.53109609658523,0
2555.5987093271488,4.630781312169922,19.44413556114219,8.788288460263617,0
2024.863503609375,5.302195368574443,26.113275726532255,8.546363568716018,0
2671.7574592177734,4.509757507405435,18.337912775599687,8.834773814213882,0
2272.086275194336,4.96176094667143,22.61907169191377,8.665785595466064,0
3018.00012045996,4.188761724680783,15.545724786150718,8.96277604612029,0
2507.8007825771483,4.682850959926176,19.929093112881514,8.768574284141689,0
